0.212750185322461	0.186805040770941	0.155670867309118	0.146034099332839	0.146034099332839	0.152705707931801
0.234285714285714	0.197551020408163	0.128979591836735	0.150204081632653	0.144489795918367	0.144489795918367
0.226039783001808	0.189873417721519	0.153707052441230	0.135623869801085	0.156419529837251	0.138336347197107
0.465779467680608	0.107414448669202	0.119771863117871	0.104562737642586	0.0979087452471483	0.104562737642586
0.456419868791003	0.112464854732896	0.134020618556701	0.0965323336457357	0.100281162136832	0.100281162136832
0.425276752767528	0.121771217712177	0.128228782287823	0.113468634686347	0.101476014760148	0.109778597785978
0.0907348242811502	0.255591054313099	0.0990415335463259	0.152715654952077	0.208306709265176	0.193610223642173
0.0789473684210526	0.281771501925546	0.0930680359435173	0.167522464698331	0.204749679075738	0.173940949935815
0.0838509316770186	0.256521739130435	0.100000000000000	0.130434782608696	0.236645962732919	0.192546583850932
0.153790613718412	0.111913357400722	0.358844765342960	0.119133574007220	0.104693140794224	0.151624548736462
0.137755102040816	0.121173469387755	0.316964285714286	0.110969387755102	0.115433673469388	0.197704081632653
0.147742818057456	0.125854993160055	0.337893296853625	0.116963064295486	0.112859097127223	0.158686730506156
0.0925432756324900	0.135153129161119	0.104527296937417	0.304926764314248	0.250998668442077	0.111850865512650
0.0917721518987342	0.179746835443038	0.106329113924051	0.256962025316456	0.244936708860760	0.120253164556962
0.0971937029431896	0.145790554414784	0.106091718001369	0.284736481861739	0.245037645448323	0.121149897330595
0.0906718851924332	0.121983039791259	0.126549249836921	0.235485975212003	0.298760600130463	0.126549249836921
0.163106796116505	0.166990291262136	0.168932038834951	0.127508090614887	0.187702265372168	0.185760517799353
0.0809061488673139	0.160194174757282	0.197950377562028	0.152642934196332	0.203344120819849	0.204962243797195
0.0930232558139535	0.157253599114064	0.199889258028793	0.160575858250277	0.212624584717608	0.176633444075305
0.234883720930233	0.167441860465116	0.159689922480620	0.150387596899225	0.142635658914729	0.144961240310078
0.232215862632870	0.158626328699918	0.174161896974652	0.144726083401472	0.137367130008177	0.152902698282911
0.244604316546763	0.147082334132694	0.183053557154277	0.141486810551559	0.136690647482014	0.147082334132694
0.375856164383562	0.115582191780822	0.196061643835616	0.0993150684931507	0.105308219178082	0.107876712328767
0.390024529844644	0.105478331970564	0.200327064595258	0.103025347506132	0.100572363041701	0.100572363041701
0.375407166123779	0.120521172638436	0.178338762214984	0.105048859934853	0.107491856677524	0.113192182410423
0.375232774674116	0.156424581005587	0.132216014897579	0.110800744878957	0.105214152700186	0.120111731843575
0.0841404358353511	0.240314769975787	0.101694915254237	0.132566585956416	0.222760290556901	0.218523002421308
0.0818181818181818	0.268181818181818	0.114935064935065	0.155844155844156	0.201298701298701	0.177922077922078
0.106734434561626	0.235705209656925	0.110546378653113	0.153748411689962	0.200762388818297	0.192503176620076
0.208121827411168	0.112400290065265	0.339376359680928	0.110224800580131	0.110224800580131	0.119651921682379
0.212765957446809	0.137588652482270	0.308510638297872	0.119148936170213	0.109929078014184	0.112056737588652
0.195089581950896	0.130723291307233	0.314532183145322	0.111479761114798	0.113470471134705	0.134704711347047
0.0994865211810013	0.121951219512195	0.134788189987163	0.277278562259307	0.250320924261874	0.116174582798460
0.105629348513599	0.124604680581910	0.107526881720430	0.290955091714105	0.259329538266920	0.111954459203036
0.0857519788918206	0.112137203166227	0.112137203166227	0.283641160949868	0.292216358839050	0.114116094986807
0.0836770771950501	0.209192692987625	0.125515615792575	0.156157925751326	0.246906305244549	0.178550383028874
0.0776640577965081	0.136062612883805	0.128236002408188	0.199879590608067	0.285370258880193	0.172787477423239
0.0882943143812709	0.129765886287625	0.129765886287625	0.168561872909699	0.313043478260870	0.170568561872910
0.0724081184860121	0.228195282501371	0.200219418540867	0.108063631376851	0.157432803071860	0.233680746023039
0.0727170236753100	0.192784667418264	0.178128523111612	0.109357384441939	0.228861330326945	0.218151071025930
0.0736618971913089	0.158982511923688	0.227344992050874	0.122946475887652	0.198198198198198	0.218865924748278
0.140710382513661	0.147540983606557	0.293032786885246	0.109972677595628	0.143442622950820	0.165300546448087
0.208943716268312	0.228989976869699	0.111796453353894	0.146491904394757	0.154202004626060	0.149575944487278
0.206193353474320	0.201661631419940	0.141238670694864	0.148791540785498	0.151057401812689	0.151057401812689
0.235065942591156	0.190069821567106	0.134988363072149	0.155159038013964	0.147401086113266	0.137315748642358
0.424610051993068	0.120450606585789	0.111785095320624	0.114384748700173	0.111785095320624	0.116984402079723
0.428318584070796	0.125663716814159	0.119469026548673	0.108849557522124	0.108849557522124	0.108849557522124
0.443130118289354	0.120109190172884	0.120109190172884	0.108280254777070	0.102820746132848	0.105550500454959
